id,name,description,status,reasons,countries,categories,website,logo_url,alternatives,alternatives_text,allOf
fuzetea,Fuze Tea,"Owned by **The Coca-Cola Company**.

**Coca-Cola Israel** owns dairy farms in the illegal Israeli settlements of Shadmot Mechola in the Jordan Valley and a plant in the industrial zone of Katzerin in the occupied Golan Heights.",avoid,operations_in_settlements,global,,,https://www.coca-cola.com/content/dam/onexp/be/nl/brands/fuze-tea/BE_fuzetea_logo_360x360_v1-01-svg.png,didi,,
gain,Gain,"Owned by **Procter and Gamble**.

**Procter and Gamble** opened an R&D center in Tel Aviv, Occupied Palestine, in which it invests $2bn annually.",avoid,operations_in_israel,global,,,https://images.ctfassets.net/oggad6svuzkv/2pavVZYAc8w04WcKq0KciY/fb096cda1c4996b79f2044d15be1861c/Gain.jpg,,,
galaxy,Galaxy,"Owned by **Mars Inc**.

**Mars** will support Israeli start-ups and the formation of companies, and will work together with leading Israeli academic institutions, such as the Hebrew University, the Weizmann Institute, the Technion, Migall and Tel Hai College, among others, to further Foodtech innovations.",avoid,operations_in_israel,global,,,https://www.galaxychocolate.co.uk/sites/g/files/fnmzdf211/files/galaxy.svg,tadelle,,
gamefuel,Game Fuel,"Owned by **PepsiCo**.

**PepsiCo** bought SodaStream for $3.2bn and owns 50% of Sabra both of which had taken advantage of the Israeli occupation of Palestine.",avoid,operations_in_israel,global,,,https://static.wikia.nocookie.net/logopedia/images/1/1d/Logo-gf.svg/revision/latest/scale-to-width-down/300?cb=20201218035955,,,
gamesa,Gamesa,"Owned by **PepsiCo**.

**PepsiCo** bought SodaStream for $3.2bn and owns 50% of Sabra both of which had taken advantage of the Israeli occupation of Palestine.",avoid,operations_in_israel,global,,,https://seeklogo.com/images/G/gamesa__2008_-logo-38BF5A403B-seeklogo.com.png,ulker,,
gardengourmet,Garden Gourmet,"Owned by **Nestle**.

**Nestle** is 100% owned by swiss. **Nestle** began investing in Israel in 1995 by buying 10% of Israeli food maker Osem Investments, increasing its ownership to 50.1% two years later giving it the controlling share and now owns a 53.8 percent stake in Osem Swiss food giant **Nestle** will set up a global research and development centre for snack foods in Sderot, a town in Israel's Negev desert, the Maariv newspaper reported on Sunday.",avoid,operations_in_israel,global,,,https://www.colruytgroupacademy.be/wp-content/uploads/2021/06/PMS_Logo_GardenGourmet_2019_final_0-e1683885841582.png,,,
garnier,Garnier,"**Garnier** is owned by **L'Oreal.**

**34.70%** of L'Oreal is owned by Mrs. Francoise Bettencourt Meyers and her family. **20.1%** of L' Oreal is owned by **Nestle**. Nestle began **investing** in **Israel** in 1995 by buying 10% of Israeli food maker **Osem** Investments, increasing its ownership to 50.1% two years later giving it the controlling share and now owns a 53.8 percent stake in Osem Swiss food giant Nestle will set up a global research and development center for snack foods next year in Sderot, a town in Israel's Negev desert, the Maariv.",avoid,operations_in_israel,global,,,https://1000logos.net/wp-content/uploads/2022/04/Garnier-Logo-2013.png,lush,,
gatorade,Gatorade,"Owned by **PepsiCo**.

**PepsiCo** bought SodaStream for $3.2bn and owns 50% of Sabra both of which had taken advantage of the Israeli occupation of Palestine.",avoid,operations_in_israel,global,,,https://upload.wikimedia.org/wikipedia/commons/thumb/1/13/-gatorade.png/640px--gatorade.png,,,
gerber,Gerber,"Owned by **Nestle**.

**Nestle** is 100% owned by swiss. **Nestle** began investing in Israel in 1995 by buying 10% of Israeli food maker Osem Investments, increasing its ownership to 50.1% two years later giving it the controlling share and now owns a 53.8 percent stake in Osem Swiss food giant **Nestle** will set up a global research and development centre for snack foods in Sderot, a town in Israel's Negev desert, the Maariv newspaper reported on Sunday.",avoid,operations_in_israel,global,,,https://1000logos.net/wp-content/uploads/2020/07/Gerber-Logo.png,,,
gillette,Gillette,"Owned by **Procter and Gamble**.

**Procter and Gamble** opened an R&D center in Tel Aviv, Occupied Palestine, in which it invests $2bn annually.",avoid,operations_in_israel,global,,,https://1000logos.net/wp-content/uploads/2021/04/Gillette-logo.png,,,
gini,Gini,"**Gini **is a French lemon soft drink created in 1971 by **Perrier** and which was purchased by Cadbury Schweppes in 1989. It has been manufactured by Suntory for many years. It is well known in France, where its slogan is La plus chaude des boissons froides (French for 'The hottest of cold drinks').

**Perrier** is owned by **Nestle**.

**Nestle** is 100% owned by swiss. **Nestle** began investing in Israel in 1995 by buying 10% of Israeli food maker Osem Investments, increasing its ownership to 50.1% two years later giving it the controlling share and now owns a 53.8 percent stake in Osem Swiss food giant **Nestle** will set up a global research and development centre for snack foods in Sderot, a town in Israel's Negev desert, the Maariv newspaper reported on Sunday.",avoid,operations_in_israel,global,,,https://www.babylondrinks.be/wp-content/uploads/2021/01/Gini-24x33cl.png,,,
giorgioarmani,Giorgio Armani,"**Giorgio Armani** is owned by **L'Oreal.**

**34.70%** of L'Oreal is owned by Mrs. Francoise Bettencourt Meyers and her family. **20.1%** of L' Oreal is owned by **Nestle**. Nestle began **investing** in **Israel** in 1995 by buying 10% of Israeli food maker **Osem** Investments, increasing its ownership to 50.1% two years later giving it the controlling share and now owns a 53.8 percent stake in Osem Swiss food giant Nestle will set up a global research and development center for snack foods next year in Sderot, a town in Israel's Negev desert, the Maariv.",avoid,operations_in_israel,global,,,,,,
givenchy,Givenchy,"Givenchy is owned by **LVMH**.

Bernard Arnault, the chairman and **CEO** of **LMVH** Moet Hennessy-Louis Vuitton, and the world's richest man according to Forbes, has **invested** in cybersecurity firm, **Wiz**, the **Israeli** maker of cloud security solutions for enterprises.",avoid,operations_in_israel,global,,,https://seeklogo.com/images/G/givenchy-logo-B1FAD9A0DF-seeklogo.com.png,,,
glamglow,Glamglow,"Glamglow is owned by **Estee Lauder**

**Ronald Lauder**, who together with his brother Leonard Lauder inherited the Estee Lauder company, is the president of the **World Jewish Congress**, and chairman of the Jewish National Fund, and is a **zionist** with extremist views and financially and politically supports **Israeli** occupation of Palestinian land.",avoid,operations_in_israel,global,,,https://media.elcompanies.com/images/e/estee-lauder-companies/universal/our-brands/glamglow/brandintrologo-glamglow.png?h=257&iar=0&w=1486,,,
goldpeaktea,Gold Peak Tea,"Owned by **The Coca-Cola Company**.

**Coca-Cola Israel** owns dairy farms in the illegal Israeli settlements of Shadmot Mechola in the Jordan Valley and a plant in the industrial zone of Katzerin in the occupied Golan Heights.",avoid,operations_in_settlements,global,,,https://upload.wikimedia.org/wikipedia/commons/1/12/GoldPeak_logo.jpg,,,
golf,golf,golf,support,,,,,https://seeklogo.com/images/G/golf-dondurma-logo-141599D9D3-seeklogo.com.png,,,
googlechrome,Google Chrome,"**Google Chrome** is owned by **Google**

Amazon and Google are working together on **Project Nimbus**.
**Project Nimbus** is a $1.2bn contract to provide cloud services for the **Israeli military and government**. This technology allows for further surveillance of and **unlawful data collection** on Palestinians, and facilitates expansion of Israel's **illegal settlements** on Palestinian land.",avoid,operations_in_settlements,global,,,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e1/Google_Chrome_icon_%28February_2022%29.svg/2048px-Google_Chrome_icon_%28February_2022%29.svg.png,firefox,,
grandmas,Grandma's,"Owned by **PepsiCo**.

**PepsiCo** bought SodaStream for $3.2bn and owns 50% of Sabra both of which had taken advantage of the Israeli occupation of Palestine.",avoid,operations_in_israel,global,,,https://share.snacks.com/images/v2/webp/logos/grandmas-pdp.webp,torku,,
grenade,Grenade,"Owned by **Mondelez International, Inc.**

**Mondelez International Inc.** on Nov. 10(2020) announced a seed investment in Torr FoodTech, an early stage company based in Israel that has developed proprietary technology Mondelez said ""brings real, simple ingredients together to offer multi-textural, sensorial experiences.""",avoid,operations_in_israel,global,,,,,,
guerlain,Guerlain,"**Guerlain** is owned by **LVMH**.

Bernard Arnault, the chairman and **CEO** of **LMVH** Moet Hennessy-Louis Vuitton, and the world's richest man according to Forbes, has **invested** in cybersecurity firm, **Wiz**, the **Israeli** maker of cloud security solutions for enterprises.",avoid,operations_in_israel,global,,,https://1000logos.net/wp-content/uploads/2022/07/Guerlain-logo.png,,,
halalbooking,halalbooking,halalbooking,support,,,,,https://cdn.halalstatic.com/assets/front/shared/logo/international_opengraph-0ba8be03a1001bc4a7aef97b1be0f990de58b92233e787a1d71a66d0765b7aa8.png,,,
halls,Halls,"Owned by **Mondelez International, Inc.**

**Mondelez International Inc.** on Nov. 10(2020) announced a seed investment in Torr FoodTech, an early stage company based in Israel that has developed proprietary technology Mondelez said ""brings real, simple ingredients together to offer multi-textural, sensorial experiences.""",avoid,operations_in_israel,global,,,,,,
hamidiyesu,hamidiye su,hamidiye su,support,,,,,https://seeklogo.com/images/H/hamidiye-logo-66D9D05F2E-seeklogo.com.png,,,
harpic,Harpic,"Owned by **Reckitt Benckiser**

**Reckitt Benckiser** signs a cooperation agreement with the Israel Innovation Authority.",avoid,operations_in_israel,global,,,,,,
hayatsu,Hayat Su,"Owned by **Danone**.

**Danone** leads an investment of about NIS 12.5 million in Israel's Wilk, alongside Israeli milk firm Tara.",avoid,operations_in_israel,global,,,https://www.uxajans.com/oge/dosyalar/musterilogosu/4576546.jpg,hamidiye-su,,
headschoulders,Head & Schoulders,"Owned by **Procter and Gamble**.

**Procter and Gamble** opened an R&D center in Tel Aviv, Occupied Palestine, in which it invests $2bn annually.",avoid,operations_in_israel,global,,,https://logowik.com/content/uploads/images/head-shoulders7079.jpg,duru,,
healthwarrior,Health Warrior,"Owned by **PepsiCo**.

**PepsiCo** bought SodaStream for $3.2bn and owns 50% of Sabra both of which had taken advantage of the Israeli occupation of Palestine.",avoid,operations_in_israel,global,,,https://www.healthwarrior.com/cdn/shop/files/logo-healthwarrior.png?v=1634579847,torku,,
helenarubinstein,Helena Rubinstein,"**Helena Rubinstein** is owned by **L'Oreal.**

**34.70%** of L'Oreal is owned by Mrs. Francoise Bettencourt Meyers and her family. **20.1%** of L' Oreal is owned by **Nestle**. Nestle began **investing** in **Israel** in 1995 by buying 10% of Israeli food maker **Osem** Investments, increasing its ownership to 50.1% two years later giving it the controlling share and now owns a 53.8 percent stake in Osem Swiss food giant Nestle will set up a global research and development center for snack foods next year in Sderot, a town in Israel's Negev desert, the Maariv.",avoid,operations_in_israel,global,,,,lush,,
hellmanns,Hellmann's,"Owned by **Unilever**.

**Hellmann's** and Ben & Jerry's are owned by **Unilever**. When Ben & Jerry's decided to stop selling its products in Israel, **Unilever** sold off the Israeli distribution rights to Avi Zinger to circumvent their decision and to force Ben & Jerry's brand name to continue selling in Israel.",avoid,operations_in_israel,global,,,https://1000logos.net/wp-content/uploads/2020/07/Hellmanns-Logo.png,,,
herbalessences,Herbal Essences,"Owned by **Procter and Gamble**.

**Procter and Gamble** opened an R&D center in Tel Aviv, Occupied Palestine, in which it invests $2bn annually.",avoid,operations_in_israel,global,,,https://1000logos.net/wp-content/uploads/2020/04/Herbal-Essences-logo.jpg,lush,,
hilolife,Hilo Life,"Owned by **PepsiCo**.

**PepsiCo** bought SodaStream for $3.2bn and owns 50% of Sabra both of which had taken advantage of the Israeli occupation of Palestine.",avoid,operations_in_israel,global,,,https://images.nosh.com/logos/253616287.hilolife.logo-01..1..png,croky,,
honeymaid,Honey Maid,"Owned by **Mondelez International, Inc.**

**Mondelez International Inc.** on Nov. 10(2020) announced a seed investment in Torr FoodTech, an early stage company based in Israel that has developed proprietary technology Mondelez said ""brings real, simple ingredients together to offer multi-textural, sensorial experiences.""",avoid,operations_in_israel,global,,,,,,
hotwheels,Hot Wheels,"Owned by **Mattel**.

""We unequivocally stand in solidarity with Israel in the global fight against terrorism,"" says a joint letter that was signed by 15 industry executives, including the CEO of **Mattel**.",avoid,operations_in_israel,global,,,,,,
hu,Hu,"Owned by **Mondelez International, Inc.**

**Mondelez International Inc.** on Nov. 10(2020) announced a seed investment in Torr FoodTech, an early stage company based in Israel that has developed proprietary technology Mondelez said ""brings real, simple ingredients together to offer multi-textural, sensorial experiences.""",avoid,operations_in_israel,global,,,,,,
hubbabubba,Hubba Bubba,"Owned by **Mars Inc**.

**Mars** will support Israeli start-ups and the formation of companies, and will work together with leading Israeli academic institutions, such as the Hebrew University, the Weizmann Institute, the Technion, Migall and Tel Hai College, among others, to further Foodtech innovations.",avoid,operations_in_israel,global,,,https://www.gran-turismo.com/gtsport/decal/7215342760630452752_1.png,,,
